victim_name,group,sector,requested_sector,country,attack_date,discovered,website,source_url,description,raw_record
equitiesnagain.com,funksec,Financial,Financial,US,2024-12-30 12:08:53.134553,2024-12-30 12:08:58.885171,equitiesnagain.com,http://7ixfdvqb4eaju5lzj4gg76kwlrxg4ugqpuog5oqkkmgfyn33h527oyyd.onion/Breach63.html,,"{""activity"": ""Financial"", ""attackdate"": ""2024-12-30 12:08:53.134553"", ""country"": ""US"", ""description"": """", ""discovered"": ""2024-12-30 12:08:58.885171"", ""group"": ""funksec"", ""id"": ""ZXF1aXRpZXNuYWdhaW4uY29tQGZ1bmtzZWM="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/ZXF1aXRpZXNuYWdhaW4uY29tQGZ1bmtzZWM="", ""post_url"": ""http://7ixfdvqb4eaju5lzj4gg76kwlrxg4ugqpuog5oqkkmgfyn33h527oyyd.onion/Breach63.html"", ""press"": null, ""screenshot"": """", ""victim"": ""equitiesnagain.com"", ""website"": ""equitiesnagain.com""}"
dprinvestments.com,safepay,Financial,Financial,AI,2024-12-29 23:52:55.786008,2024-12-29 23:52:56.457019,dprinvestments.com,,Revenue $13 Million,"{""activity"": ""Financial"", ""attackdate"": ""2024-12-29 23:52:55.786008"", ""country"": ""AI"", ""description"": ""Revenue $13 Million"", ""discovered"": ""2024-12-29 23:52:56.457019"", ""group"": ""safepay"", ""id"": ""ZHByaW52ZXN0bWVudHMuY29tQHNhZmVwYXk="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/ZHByaW52ZXN0bWVudHMuY29tQHNhZmVwYXk="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""dprinvestments.com"", ""website"": ""dprinvestments.com""}"
MLP Tax & Financial Services,akira,Financial,Financial,US,2024-12-26 00:00:00.000000,2024-12-26 13:40:15.669903,mlpfinancial.com,,"MLP Tax & Financial Services, Inc. is an independent firm providi
ng tax and investment management services, including tax planning
, return preparation, financial planning, retirement review, educ
ational planning, and estate planning.

We are ready to upload a lot of private corporate information inc
luding: SSNs, driver licenses, contact numbers and e-mail address
es of employees, corporate financial data, insurance documents et
c.
","{""activity"": ""Financial"", ""attackdate"": ""2024-12-26 00:00:00.000000"", ""country"": ""US"", ""description"": ""MLP Tax & Financial Services, Inc. is an independent firm providi\nng tax and investment management services, including tax planning\n, return preparation, financial planning, retirement review, educ\national planning, and estate planning.\n\nWe are ready to upload a lot of private corporate information inc\nluding: SSNs, driver licenses, contact numbers and e-mail address\nes of employees, corporate financial data, insurance documents et\nc.\n"", ""discovered"": ""2024-12-26 13:40:15.669903"", ""group"": ""akira"", ""id"": ""TUxQIFRheCAmIEZpbmFuY2lhbCBTZXJ2aWNlc0Bha2lyYQ=="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/TUxQIFRheCAmIEZpbmFuY2lhbCBTZXJ2aWNlc0Bha2lyYQ=="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""MLP Tax & Financial Services"", ""website"": ""mlpfinancial.com""}"
Car Care Plan - Turkey,hellcat,Financial,Financial,TR,2024-12-26 00:47:57.201455,2024-12-26 00:47:58.550035,carcareplan.com.tr,,"We have successfully stolen over50 GBof data from Car Care Plan, including financial records with sensitive information, legal documents and statements, customer records, along with internal documents and records. All the data has been encrypted, and without our decryption key, it is almost impossible to decrypt.To ensure the return of this data, we are demanding a ransom of0.5 BTC. The deadline for this payment is fast approaching. Once the payment is received, the decryption key will be provided, and the data will be returned without delay. It is up to Car Care Plan to act accordingly.","{""activity"": ""Financial"", ""attackdate"": ""2024-12-26 00:47:57.201455"", ""country"": ""TR"", ""description"": ""We have successfully stolen over50 GBof data from Car Care Plan, including financial records with sensitive information, legal documents and statements, customer records, along with internal documents and records. All the data has been encrypted, and without our decryption key, it is almost impossible to decrypt.To ensure the return of this data, we are demanding a ransom of0.5 BTC. The deadline for this payment is fast approaching. Once the payment is received, the decryption key will be provided, and the data will be returned without delay. It is up to Car Care Plan to act accordingly."", ""discovered"": ""2024-12-26 00:47:58.550035"", ""group"": ""hellcat"", ""id"": ""Q2FyIENhcmUgUGxhbiAtIFR1cmtleUBoZWxsY2F0"", ""infostealer"": {""employees"": 2, ""employees_url"": 4, ""thirdparties"": 9, ""thirdparties_domain"": 9, ""update"": ""2024-12-26 06:42:26"", ""users"": 9, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/Q2FyIENhcmUgUGxhbiAtIFR1cmtleUBoZWxsY2F0"", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Car Care Plan - Turkey"", ""website"": ""carcareplan.com.tr""}"
thoms#####,clop,Financial,Financial,US,2024-12-24 23:05:07.654325,2024-12-24 23:05:07.654325,thomsonreuters.com,http://santat7kpllt6iyvqbr7q4amdv6dzrh6paatvyrzl7ry3zm72zigf4ad.onion,"Presumed victim name: Thomson Reuters - Cl0p announcement.
We have data of many companies who use cleo. Our teams are reaching and calling your company and provide your special secret chat.","{""activity"": ""Financial"", ""attackdate"": ""2024-12-24 23:05:07.654325"", ""country"": ""US"", ""description"": ""Presumed victim name: Thomson Reuters - Cl0p announcement.\nWe have data of many companies who use cleo. Our teams are reaching and calling your company and provide your special secret chat."", ""discovered"": ""2024-12-24 23:05:07.654325"", ""group"": ""clop"", ""id"": ""dGhvbXMjIyMjI0BjbG9w"", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/dGhvbXMjIyMjI0BjbG9w"", ""post_url"": ""http://santat7kpllt6iyvqbr7q4amdv6dzrh6paatvyrzl7ry3zm72zigf4ad.onion"", ""press"": null, ""screenshot"": """", ""victim"": ""thoms#####"", ""website"": ""thomsonreuters.com""}"
busin#####,clop,Financial,Financial,US,2024-12-24 23:05:07.654325,2024-12-24 23:05:07.654325,businessolver.com,http://santat7kpllt6iyvqbr7q4amdv6dzrh6paatvyrzl7ry3zm72zigf4ad.onion,"Presumed victim name: Businessolver - Cl0p announcement.
We have data of many companies who use cleo. Our teams are reaching and calling your company and provide your special secret chat.","{""activity"": ""Financial"", ""attackdate"": ""2024-12-24 23:05:07.654325"", ""country"": ""US"", ""description"": ""Presumed victim name: Businessolver - Cl0p announcement.\nWe have data of many companies who use cleo. Our teams are reaching and calling your company and provide your special secret chat."", ""discovered"": ""2024-12-24 23:05:07.654325"", ""group"": ""clop"", ""id"": ""YnVzaW4jIyMjI0BjbG9w"", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/YnVzaW4jIyMjI0BjbG9w"", ""post_url"": ""http://santat7kpllt6iyvqbr7q4amdv6dzrh6paatvyrzl7ry3zm72zigf4ad.onion"", ""press"": null, ""screenshot"": """", ""victim"": ""busin#####"", ""website"": ""businessolver.com""}"
sully#####,clop,Financial,Financial,US,2024-12-24 23:05:07.654325,2024-12-24 23:05:07.654325,sullcrom.com,http://santat7kpllt6iyvqbr7q4amdv6dzrh6paatvyrzl7ry3zm72zigf4ad.onion,"Presumed victim name: Sullivan & Cromwell - Cl0p announcement.
We have data of many companies who use cleo. Our teams are reaching and calling your company and provide your special secret chat.","{""activity"": ""Financial"", ""attackdate"": ""2024-12-24 23:05:07.654325"", ""country"": ""US"", ""description"": ""Presumed victim name: Sullivan & Cromwell - Cl0p announcement.\nWe have data of many companies who use cleo. Our teams are reaching and calling your company and provide your special secret chat."", ""discovered"": ""2024-12-24 23:05:07.654325"", ""group"": ""clop"", ""id"": ""c3VsbHkjIyMjI0BjbG9w"", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/c3VsbHkjIyMjI0BjbG9w"", ""post_url"": ""http://santat7kpllt6iyvqbr7q4amdv6dzrh6paatvyrzl7ry3zm72zigf4ad.onion"", ""press"": null, ""screenshot"": """", ""victim"": ""sully#####"", ""website"": ""sullcrom.com""}"
federalbank.co.in (PART1),apt73,Financial,Financial,IN,2024-12-24 12:09:13.339924,2024-12-24 12:09:13.653629,,http://basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion/page_company.php?id=110,Sharing a little part with you. Indian bank. Full amount - 637895 lines CUSTOMERNAME CUST_ID_N FNAME DOB PAN_NO MNAME LNAME AGE SEX FATHERNAME SPOU...,"{""activity"": ""Financial"", ""attackdate"": ""2024-12-24 12:09:13.339924"", ""country"": ""IN"", ""description"": ""Sharing a little part with you. Indian bank. Full amount - 637895 lines CUSTOMERNAME CUST_ID_N FNAME DOB PAN_NO MNAME LNAME AGE SEX FATHERNAME SPOU..."", ""discovered"": ""2024-12-24 12:09:13.653629"", ""group"": ""apt73"", ""id"": ""ZmVkZXJhbGJhbmsuY28uaW4gKFBBUlQxKUBhcHQ3Mw=="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/ZmVkZXJhbGJhbmsuY28uaW4gKFBBUlQxKUBhcHQ3Mw=="", ""post_url"": ""http://basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion/page_company.php?id=110"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/ba8c90651260c6be99fe092d95713ade.png"", ""victim"": ""federalbank.co.in (PART1)"", ""website"": """"}"
Good Neighbors Credit Union,akira,Financial,Financial,CA,2024-12-09 00:00:00.000000,2024-12-24 12:08:06.208148,goodneighborscu.com,,"Good Neighbors Credit Union is a financial service based banking 
agency that provides loans, insurance to various financial servic
es.

We are ready to upload a lot of private corporate documents inclu
ding: inside financial information, contact numbers and e-mail ad
dresses of customers and employees, SSNs, HR documents, family in
formation,  NDAs, driver licenses etc.
","{""activity"": ""Financial"", ""attackdate"": ""2024-12-09 00:00:00.000000"", ""country"": ""CA"", ""description"": ""Good Neighbors Credit Union is a financial service based banking \nagency that provides loans, insurance to various financial servic\nes.\n\nWe are ready to upload a lot of private corporate documents inclu\nding: inside financial information, contact numbers and e-mail ad\ndresses of customers and employees, SSNs, HR documents, family in\nformation,  NDAs, driver licenses etc.\n"", ""discovered"": ""2024-12-24 12:08:06.208148"", ""group"": ""akira"", ""id"": ""R29vZCBOZWlnaGJvcnMgQ3JlZGl0IFVuaW9uQGFraXJh"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2024-12-24 23:18:20"", ""users"": 0, ""users_url"": 0}, ""modifications"": [{""date"": ""2025-01-20 15:49:28.186941"", ""description"": ""Update published""}], ""permalink"": ""https://www.ransomware.live/id/R29vZCBOZWlnaGJvcnMgQ3JlZGl0IFVuaW9uQGFraXJh"", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Good Neighbors Credit Union"", ""website"": ""goodneighborscu.com""}"
www.semfin.com,ransomhub,Financial,Financial,CH,2024-12-23 12:49:31.000000,2024-12-23 19:24:58.104558,semfin.com,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/cefa6459-6be7-41ea-b212-c0098f1da3fc/,"[AI generated] Certainly! SEMFIN is a company specializing in financial services, offering solutions tailored to meet the diverse needs of businesses and individuals. Their expertise spans areas such as investment management, financial planning, risk assessment, and strategic consulting. With a focus on personalized service, SEMFIN aims to empower clients to achieve their financial goals through innovative and reliable advice.","{""activity"": ""Financial"", ""attackdate"": ""2024-12-23 12:49:31.000000"", ""country"": ""CH"", ""description"": ""[AI generated] Certainly! SEMFIN is a company specializing in financial services, offering solutions tailored to meet the diverse needs of businesses and individuals. Their expertise spans areas such as investment management, financial planning, risk assessment, and strategic consulting. With a focus on personalized service, SEMFIN aims to empower clients to achieve their financial goals through innovative and reliable advice."", ""discovered"": ""2024-12-23 19:24:58.104558"", ""group"": ""ransomhub"", ""id"": ""d3d3LnNlbWZpbi5jb21AcmFuc29taHVi"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2024-12-23 19:22:58"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/d3d3LnNlbWZpbi5jb21AcmFuc29taHVi"", ""post_url"": ""http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/cefa6459-6be7-41ea-b212-c0098f1da3fc/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/329e2d7f1518042620f6d87525ac9ed0.png"", ""victim"": ""www.semfin.com"", ""website"": ""semfin.com""}"
linebank.co.id,apt73,Financial,Financial,ID,2024-12-23 17:38:15.353200,2024-12-23 17:38:15.891915,linebank.co.id,http://basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion/page_company.php?id=109,"Indonesia Digital Banking
personal info","{""activity"": ""Financial"", ""attackdate"": ""2024-12-23 17:38:15.353200"", ""country"": ""ID"", ""description"": ""Indonesia Digital Banking\npersonal info"", ""discovered"": ""2024-12-23 17:38:15.891915"", ""group"": ""apt73"", ""id"": ""bGluZWJhbmsuY28uaWRAYXB0NzM="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2024-12-23 17:36:18"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/bGluZWJhbmsuY28uaWRAYXB0NzM="", ""post_url"": ""http://basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion/page_company.php?id=109"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/8ca4fc3c90248b210ace5331cd810a81.png"", ""victim"": ""linebank.co.id"", ""website"": ""linebank.co.id""}"
Sicoob,8base,Financial,Financial,BR,2024-12-22 00:00:00.000000,2024-12-22 10:08:45.475465,sicoob.com.br,http://xfycpauc22t5jsmfjcaz2oydrrrfy75zuk6chr32664bsscq4fgyaaqd.onion/company/7890492,"Sicoob is a cooperative financial institution present throughout Brazil. Millions of people are already part of this movement. Sicoob is the largest cooperative financial system in the country, with more than 8 million members and more than 4.6 thousand service points distributed throughout Brazil. We are a financial cooperative that offers members Current Account Services, Credit, Investment, cards, Social Security, consortium, insurance, bank collection, acquisition of electronic means of payment, among others. In other words, we have a complete portfolio to meet our audience. We are recognized as the third best financial institution in Brazil according to the ranking ""Best Banks in the world 2024"", carried out by Forbes in partnership with the market research company Statista.
https://www.sicoob.com.br/","{""activity"": ""Financial"", ""attackdate"": ""2024-12-22 00:00:00.000000"", ""country"": ""BR"", ""description"": ""Sicoob is a cooperative financial institution present throughout Brazil. Millions of people are already part of this movement. Sicoob is the largest cooperative financial system in the country, with more than 8 million members and more than 4.6 thousand service points distributed throughout Brazil. We are a financial cooperative that offers members Current Account Services, Credit, Investment, cards, Social Security, consortium, insurance, bank collection, acquisition of electronic means of payment, among others. In other words, we have a complete portfolio to meet our audience. We are recognized as the third best financial institution in Brazil according to the ranking \""Best Banks in the world 2024\"", carried out by Forbes in partnership with the market research company Statista.\nhttps://www.sicoob.com.br/"", ""discovered"": ""2024-12-22 10:08:45.475465"", ""group"": ""8base"", ""id"": ""U2ljb29iQDhiYXNl"", ""infostealer"": {""employees"": 18, ""employees_url"": 6, ""thirdparties"": 112, ""update"": ""2024-06-24 15:37:57"", ""users"": 775, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/U2ljb29iQDhiYXNl"", ""post_url"": ""http://xfycpauc22t5jsmfjcaz2oydrrrfy75zuk6chr32664bsscq4fgyaaqd.onion/company/7890492"", ""press"": ""https://tecnologia.ig.com.br/parceiros/canaltech/2024-06-24/sicoob-confirma-que-sofreu-ataque-cibernetico-nesta-segunda-24.html"", ""screenshot"": ""https://images.ransomware.live/victims/7eb516a9b97b15ed262ee997d8700250.png"", ""victim"": ""Sicoob"", ""website"": ""sicoob.com.br""}"
austinsfs.com.au,kairos,Financial,Financial,AU,2024-12-20 04:44:28.151582,2024-12-20 04:44:28.949482,austinsfs.com.au,http://nerqnacjmdy3obvevyol7qhazkwkv57dwqvye5v46k5bcujtfa6sduad.onion/detail?code=austinsfs-com-au-australia,Australia - Austin's Financial Solutions,"{""activity"": ""Financial"", ""attackdate"": ""2024-12-20 04:44:28.151582"", ""country"": ""AU"", ""description"": ""Australia - Austin's Financial Solutions"", ""discovered"": ""2024-12-20 04:44:28.949482"", ""group"": ""kairos"", ""id"": ""YXVzdGluc2ZzLmNvbS5hdUBrYWlyb3M="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2024-12-20 04:42:29"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/YXVzdGluc2ZzLmNvbS5hdUBrYWlyb3M="", ""post_url"": ""http://nerqnacjmdy3obvevyol7qhazkwkv57dwqvye5v46k5bcujtfa6sduad.onion/detail?code=austinsfs-com-au-australia"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/36452a7d4aa7c8bd9e36b1993ee33d2b.png"", ""victim"": ""austinsfs.com.au"", ""website"": ""austinsfs.com.au""}"
Energy Capital Credit Union (eccu.net),fog,Financial,Financial,US,2024-12-19 00:00:00.000000,2024-12-20 04:21:26.459220,eccu.net,http://xbkv2qey6u3gd3qxcojynrt4h5sgrhkar6whuo74wo63hijnn677jnyd.onion/posts/67641f97ffa6d0708588d31f/,,"{""activity"": ""Financial"", ""attackdate"": ""2024-12-19 00:00:00.000000"", ""country"": ""US"", ""description"": """", ""discovered"": ""2024-12-20 04:21:26.459220"", ""group"": ""fog"", ""id"": ""RW5lcmd5IENhcGl0YWwgQ3JlZGl0IFVuaW9uIChlY2N1Lm5ldClAZm9n"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2024-12-20 04:22:46"", ""users"": 9, ""users_url"": 4}, ""permalink"": ""https://www.ransomware.live/id/RW5lcmd5IENhcGl0YWwgQ3JlZGl0IFVuaW9uIChlY2N1Lm5ldClAZm9n"", ""post_url"": ""http://xbkv2qey6u3gd3qxcojynrt4h5sgrhkar6whuo74wo63hijnn677jnyd.onion/posts/67641f97ffa6d0708588d31f/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/987cb7633fe747ef19e98c658653880f.png"", ""victim"": ""Energy Capital Credit Union (eccu.net)"", ""website"": ""eccu.net""}"
federalbank.co.in,apt73,Financial,Financial,IN,2024-12-20 04:09:15.650262,2024-12-20 04:09:16.162751,federalbank.co.in,http://basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion/page_company.php?id=107,"Indian bank.
637895 lines
CUSTOMERNAME  CUST_ID_N  FNAME  DOB  PAN_NO  MNAME  LNAME  AGE  SEX  FATHERNAME  SPOUSENAME  DRIVINGLICENSENO  PASSPORT...","{""activity"": ""Financial"", ""attackdate"": ""2024-12-20 04:09:15.650262"", ""country"": ""IN"", ""description"": ""Indian bank.\n637895 lines\nCUSTOMERNAME  CUST_ID_N  FNAME  DOB  PAN_NO  MNAME  LNAME  AGE  SEX  FATHERNAME  SPOUSENAME  DRIVINGLICENSENO  PASSPORT..."", ""discovered"": ""2024-12-20 04:09:16.162751"", ""group"": ""apt73"", ""id"": ""ZmVkZXJhbGJhbmsuY28uaW5AYXB0NzM="", ""infostealer"": {""employees"": 66, ""employees_url"": 13, ""thirdparties"": 36, ""thirdparties_domain"": 20, ""update"": ""2024-12-20 04:07:20"", ""users"": 4066, ""users_url"": 100}, ""permalink"": ""https://www.ransomware.live/id/ZmVkZXJhbGJhbmsuY28uaW5AYXB0NzM="", ""post_url"": ""http://basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion/page_company.php?id=107"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/528f14ca1a84f0f1522faae43cb2e807.png"", ""victim"": ""federalbank.co.in"", ""website"": ""federalbank.co.in""}"
Development Bank of Jamaica,hunters,Financial,Financial,JM,2024-12-18 12:06:16.000000,2024-12-18 20:16:42.159123,dbankjm.com,https://hunters55rdxciehoqzwv7vgyv6nt37tbwax2reroyzxhou7my5ejyid.onion/companies/2937697954,Country : Jamaica - Exfiltraded data : yes - Encrypted data : yes,"{""activity"": ""Financial"", ""attackdate"": ""2024-12-18 12:06:16.000000"", ""country"": ""JM"", ""description"": ""Country : Jamaica - Exfiltraded data : yes - Encrypted data : yes"", ""discovered"": ""2024-12-18 20:16:42.159123"", ""group"": ""hunters"", ""id"": ""RGV2ZWxvcG1lbnQgQmFuayBvZiBKYW1haWNhQGh1bnRlcnM="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 1, ""thirdparties_domain"": 1, ""update"": ""2024-12-18 20:14:44"", ""users"": 1, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/RGV2ZWxvcG1lbnQgQmFuayBvZiBKYW1haWNhQGh1bnRlcnM="", ""post_url"": ""https://hunters55rdxciehoqzwv7vgyv6nt37tbwax2reroyzxhou7my5ejyid.onion/companies/2937697954"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/309ca87f5ec223994ebf833ecd2ad8c4.png"", ""victim"": ""Development Bank of Jamaica"", ""website"": ""dbankjm.com""}"
bri.co.id,apt73,Financial,Financial,ID,2024-12-18 11:57:00.279308,2024-12-18 11:57:00.765385,bri.co.id,http://basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion/page_company.php?id=106,"Bank Rakyat Indonesia (BRI) is one of the largest commercial banks in Indonesia that always prioritizes customer satisfaction. Personal data, clien...","{""activity"": ""Financial"", ""attackdate"": ""2024-12-18 11:57:00.279308"", ""country"": ""ID"", ""description"": ""Bank Rakyat Indonesia (BRI) is one of the largest commercial banks in Indonesia that always prioritizes customer satisfaction. Personal data, clien..."", ""discovered"": ""2024-12-18 11:57:00.765385"", ""group"": ""apt73"", ""id"": ""YnJpLmNvLmlkQGFwdDcz"", ""infostealer"": {""employees"": 275, ""employees_url"": 43, ""thirdparties"": 103, ""thirdparties_domain"": 53, ""update"": ""2024-12-18 11:55:18"", ""users"": 77594, ""users_url"": 100}, ""permalink"": ""https://www.ransomware.live/id/YnJpLmNvLmlkQGFwdDcz"", ""post_url"": ""http://basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion/page_company.php?id=106"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/ac7ea23d2774915eaafbb4dbe6508855.png"", ""victim"": ""bri.co.id"", ""website"": ""bri.co.id""}"
Heritage Bank,interlock,Financial,Financial,AU,2024-12-17 10:31:09.334096,2024-12-17 10:31:10.255132,ourheritage.bank,http://ebhmkoohccl45qesdbvrjqtyro2hmhkmh6vkyfyjjzfllm3ix72aqaid.onion/leaks.phphttp://k5pmfzuqwxr2uhnskktjicbnzr633zejupe54yginljj3mgoysfwe4id.onion/index.php?p=,"Heritage Bank USA provides commercial banking services. Heritage offers a broad line of banking and financial products and services with the personalized focus of a community banking organization.
You can immerse yourself in banking and we can help you do it. Confidential banking documents, personal data of employees and customers, credit reports. Technical documentation, and ATM statements. And much more. Enjoy browsing.","{""activity"": ""Financial"", ""attackdate"": ""2024-12-17 10:31:09.334096"", ""country"": ""AU"", ""description"": ""Heritage Bank USA provides commercial banking services. Heritage offers a broad line of banking and financial products and services with the personalized focus of a community banking organization.\nYou can immerse yourself in banking and we can help you do it. Confidential banking documents, personal data of employees and customers, credit reports. Technical documentation, and ATM statements. And much more. Enjoy browsing."", ""discovered"": ""2024-12-17 10:31:10.255132"", ""group"": ""interlock"", ""id"": ""SGVyaXRhZ2UgQmFua0BpbnRlcmxvY2s="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""thirdparties_domain"": 0, ""update"": ""2024-12-17 10:29:13"", ""users"": 5, ""users_url"": 3}, ""permalink"": ""https://www.ransomware.live/id/SGVyaXRhZ2UgQmFua0BpbnRlcmxvY2s="", ""post_url"": ""http://ebhmkoohccl45qesdbvrjqtyro2hmhkmh6vkyfyjjzfllm3ix72aqaid.onion/leaks.phphttp://k5pmfzuqwxr2uhnskktjicbnzr633zejupe54yginljj3mgoysfwe4id.onion/index.php?p="", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/3deb123208e97141fdcb1f43c26347a3.png"", ""victim"": ""Heritage Bank"", ""website"": ""ourheritage.bank""}"
