group,indicator,ioc_type,first_seen,last_seen,source,description,raw_record,ttps
AiLock,3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69,sha256,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69"", ""ioc_type"": ""sha256""}",
AiLock,2a728d98ae8280efeaa674783181f3fa,md5,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""2a728d98ae8280efeaa674783181f3fa"", ""ioc_type"": ""md5""}",
akira,ed46a267d7725e0e1ed956a5e441da8a,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""ed46a267d7725e0e1ed956a5e441da8a"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,f325cd4350d958e4a5141e520ab4ad52,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""f325cd4350d958e4a5141e520ab4ad52"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,e44eb48c7f72ffac5af3c7a37bf80587,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""e44eb48c7f72ffac5af3c7a37bf80587"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,e002e13fa8990ebec5d7a8424bc7d5e0,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""e002e13fa8990ebec5d7a8424bc7d5e0"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,cd25c288c1027864c24e1ae91a84da10,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""cd25c288c1027864c24e1ae91a84da10"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,415e171e5d836a5cdc86a433cac650c7,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""415e171e5d836a5cdc86a433cac650c7"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,88acb1cbabb1ede366172175dc5054c2,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""88acb1cbabb1ede366172175dc5054c2"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,912e47abeab206fa01e646614be4594a,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""912e47abeab206fa01e646614be4594a"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,b0bed416ff458a1d5e3398560317af7a,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""b0bed416ff458a1d5e3398560317af7a"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,f526a8ea744a8c5051deefbf2c6010af,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""f526a8ea744a8c5051deefbf2c6010af"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,df2ef788797faaef5a33a146525af764,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""df2ef788797faaef5a33a146525af764"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,a34941a3022b8fb2b4a245c0ba3092c6,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""a34941a3022b8fb2b4a245c0ba3092c6"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,696a86a4c569590b0522664924db7c90,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""696a86a4c569590b0522664924db7c90"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,fcfb5662c79023c9065085d7a704dbdd,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""fcfb5662c79023c9065085d7a704dbdd"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,98cafe7df2d7e332d2602bb5b4c49019,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""98cafe7df2d7e332d2602bb5b4c49019"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,748b043f1602547196fbbada0536a7c3,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""748b043f1602547196fbbada0536a7c3"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,9f801240af1124b66defcd4b4ae63f2a,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""9f801240af1124b66defcd4b4ae63f2a"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,e5cf95b6bd04b89447e6c4ed71105a1c,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""e5cf95b6bd04b89447e6c4ed71105a1c"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,20d7d0d1edde5a9510e581c5c9e3addd,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""20d7d0d1edde5a9510e581c5c9e3addd"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,c0bee5d054345131355452ef0c057697,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""c0bee5d054345131355452ef0c057697"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,44588897641257ef950b7e6c993d22c3,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""44588897641257ef950b7e6c993d22c3"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,3f63951399f8cd578e2a6faed2c9c0f0,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""3f63951399f8cd578e2a6faed2c9c0f0"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,34ad4ab24152c2bca2a4aa23f847c4d1,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""34ad4ab24152c2bca2a4aa23f847c4d1"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,5897676163e72e072de58c50ea84e4e2,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""5897676163e72e072de58c50ea84e4e2"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,cabad66c40768fd276c7ccd0ddcde204,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""cabad66c40768fd276c7ccd0ddcde204"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,3d18a75d8baa6693b471d0fa85a62c39,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""3d18a75d8baa6693b471d0fa85a62c39"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,f46623da78371b828f66b602c6487338,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""f46623da78371b828f66b602c6487338"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,6036b0acaa33423b73b26c3be854cb84,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""6036b0acaa33423b73b26c3be854cb84"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,b91a7dbb7f6b1f5c922c01181d71f972,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""b91a7dbb7f6b1f5c922c01181d71f972"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,241e9f85c45e5601e67bc64a46011471,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""241e9f85c45e5601e67bc64a46011471"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,961ed262cd7753e154e5110135b180ad,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""961ed262cd7753e154e5110135b180ad"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,3d1dabfec7ccb8183f7bc857da60a814,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""3d1dabfec7ccb8183f7bc857da60a814"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,06e493f1f9a620ecec1a4f32fedd3128,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""06e493f1f9a620ecec1a4f32fedd3128"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,ab9e577334aeb060ac402598098e13b9,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""ab9e577334aeb060ac402598098e13b9"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,1deebb8d874160bb510b61cb8d8de9a5,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""1deebb8d874160bb510b61cb8d8de9a5"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,c02311bf513ebe0d1a5a1500b89021d4,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""c02311bf513ebe0d1a5a1500b89021d4"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,963ce01dd8f7a4d1a25504396ab2a0c1,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""963ce01dd8f7a4d1a25504396ab2a0c1"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,c6991024d7107c592c6795a6a16ab6ed,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""c6991024d7107c592c6795a6a16ab6ed"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,21e9327a11f82e300c9d753b86df3a19,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""21e9327a11f82e300c9d753b86df3a19"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,eb2479d710d08cffec1ad42bc1edc7aa,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""eb2479d710d08cffec1ad42bc1edc7aa"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,d724d178eb09cd8ce2af8b088117b332,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""d724d178eb09cd8ce2af8b088117b332"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,df9e9578e48c28ec40b5719f20eabee6,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""df9e9578e48c28ec40b5719f20eabee6"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,d99cea84fd8d6fe7874036c7d12d65c8,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""d99cea84fd8d6fe7874036c7d12d65c8"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,2dd9d0c4d5498772c1079939e8833721,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""2dd9d0c4d5498772c1079939e8833721"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,3b8cf25170846369215748ab0d865bef,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""3b8cf25170846369215748ab0d865bef"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,6b6a8a7aee2e97e2e1573cb380b93df8,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""6b6a8a7aee2e97e2e1573cb380b93df8"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,d31424d69faf59b6ade630bd9969d360,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""d31424d69faf59b6ade630bd9969d360"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,32abb362e022b69d5aa067037ac54c12,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""32abb362e022b69d5aa067037ac54c12"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,f9a3a00b8772103ca109662b32d01934,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""f9a3a00b8772103ca109662b32d01934"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
akira,de883a502b6c1663bd3aaa6ff5d344be,md5,,,ransomware.live,,"{""group"": ""akira"", ""indicator"": ""de883a502b6c1663bd3aaa6ff5d344be"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1047; T1059; T1059.001; T1059.002; T1059.003; T1078.002; T1082; T1112; T1136.001; T1136.002; T1486; T1490; T1560.001; T1562.001; T1570; TA0004; TA0007
